MAHDOUDE,AQUIFER,DATE,AET
زوزن,زوزن,1401-02-01,12.084
زوزن,زوزن,1401-03-01,5.854
زوزن,زوزن,1401-04-01,3.51
زوزن,زوزن,1401-05-01,3.384
زوزن,زوزن,1401-06-01,6.039
زوزن,زوزن,1401-07-01,6.886
زوزن,زوزن,1401-08-01,4.8
زوزن,زوزن,1401-09-01,1.925
زوزن,زوزن,1401-10-01,1.861
زوزن,زوزن,1401-11-01,3.651
زوزن,زوزن,1401-12-01,6.332
زوزن,زوزن,1402-01-01,9.431
زوزن,زوزن,1402-02-01,7.138
زوزن,زوزن,1402-03-01,7.42
زوزن,زوزن,1402-04-01,1.912
زوزن,زوزن,1402-05-01,2.767
زوزن,زوزن,1402-06-01,4.038
زوزن,زوزن,1402-07-01,3.939
زوزن,زوزن,1402-08-01,6.499
زوزن,زوزن,1402-09-01,2.936
زوزن,زوزن,1402-10-01,2.631
زوزن,زوزن,1402-11-01,3.149
زوزن,زوزن,1402-12-01,4.432
زوزن,زوزن,1403-01-01,6.01
زوزن,زوزن,1403-02-01,8.729
زوزن,زوزن,1403-03-01,5.008
زوزن,زوزن,1403-04-01,1.483
زوزن,زوزن,1403-05-01,0.583
زوزن,زوزن,1403-06-01,3.203
زوزن,زوزن,1403-07-01,6.01
زوزن,زوزن,1403-08-01,4.107
زوزن,زوزن,1403-09-01,1.628
زوزن,زوزن,1403-10-01,0.964
زوزن,زوزن,1403-11-01,2.708
زوزن,زوزن,1403-12-01,5.329
زوزن,زوزن,1404-01-01,10.316
زوزن,زوزن,1404-02-01,9.125
زوزن,زوزن,1404-03-01,4.626
زوزن,زوزن,1404-04-01,1.997
زوزن,زوزن,1404-05-01,2.847
زوزن,زوزن,1404-06-01,4.807
زوزن,زوزن,1404-07-01,5.597
زوزن,زوزن,1404-08-01,4.274
زوزن,زوزن,1404-09-01,2.202
زوزن,زوزن,1404-10-01,2.914
زوزن,زوزن,1404-11-01,5.462
زوزن,زوزن,1404-12-01,5.682
زوزن,زوزن,1405-01-01,17.277
زوزن,زوزن,1405-02-01,12.475
زوزن,زوزن,1405-03-01,2.405
سبزوار,سبزوار,1396-10-01,0.266
سبزوار,سبزوار,1396-11-01,1.467
سبزوار,سبزوار,1396-12-01,3.442
سبزوار,سبزوار,1397-01-01,6.384
سبزوار,سبزوار,1397-02-01,7.178
سبزوار,سبزوار,1397-03-01,13.126
سبزوار,سبزوار,1397-04-01,12.498
سبزوار,سبزوار,1397-05-01,13.565
سبزوار,سبزوار,1397-06-01,14.674
سبزوار,سبزوار,1397-07-01,8.887
سبزوار,سبزوار,1397-08-01,4.562
سبزوار,سبزوار,1397-09-01,2.248
سبزوار,سبزوار,1397-10-01,1.325
سبزوار,سبزوار,1397-11-01,2.051
سبزوار,سبزوار,1397-12-01,5.333
سبزوار,سبزوار,1398-01-01,15.981
سبزوار,سبزوار,1398-02-01,24.555
سبزوار,سبزوار,1398-03-01,20.901
سبزوار,سبزوار,1398-04-01,16.289
سبزوار,سبزوار,1398-05-01,12.697
سبزوار,سبزوار,1398-06-01,16.59
سبزوار,سبزوار,1398-07-01,10.432
سبزوار,سبزوار,1398-08-01,6.202
سبزوار,سبزوار,1398-09-01,2.139
سبزوار,سبزوار,1398-10-01,1.534
سبزوار,سبزوار,1398-11-01,1.526
سبزوار,سبزوار,1398-12-01,9.254
سبزوار,سبزوار,1399-01-01,13.354
سبزوار,سبزوار,1399-02-01,25.739
سبزوار,سبزوار,1399-03-01,19.598
سبزوار,سبزوار,1399-04-01,18.498
سبزوار,سبزوار,1399-05-01,16.705
سبزوار,سبزوار,1399-06-01,14.23
سبزوار,سبزوار,1399-07-01,8.588
سبزوار,سبزوار,1399-08-01,4.589
سبزوار,سبزوار,1399-09-01,1.292
سبزوار,سبزوار,1399-10-01,0.962
سبزوار,سبزوار,1399-11-01,2.443
سبزوار,سبزوار,1399-12-01,2.416
سبزوار,سبزوار,1400-01-01,10.195
سبزوار,سبزوار,1400-02-01,16.333
سبزوار,سبزوار,1400-03-01,16.617
سبزوار,سبزوار,1400-04-01,13.836
سبزوار,سبزوار,1400-05-01,14.252
سبزوار,سبزوار,1400-06-01,15.933
سبزوار,سبزوار,1400-07-01,9.067
سبزوار,سبزوار,1400-08-01,3.297
سبزوار,سبزوار,1400-09-01,1.506
سبزوار,سبزوار,1400-10-01,1.003
سبزوار,سبزوار,1400-11-01,2.403
سبزوار,سبزوار,1400-12-01,5.48
سبزوار,سبزوار,1401-01-01,8.182
سبزوار,سبزوار,1401-02-01,14.146
سبزوار,سبزوار,1401-03-01,14.46
سبزوار,سبزوار,1401-04-01,11.926
سبزوار,سبزوار,1401-05-01,10.372
سبزوار,سبزوار,1401-06-01,14.384
سبزوار,سبزوار,1401-07-01,10.471
سبزوار,سبزوار,1401-08-01,4.342
سبزوار,سبزوار,1401-09-01,2.177
سبزوار,سبزوار,1401-10-01,0.293
سبزوار,سبزوار,1401-11-01,0.59
سبزوار,سبزوار,1401-12-01,5.213
سبزوار,سبزوار,1402-01-01,8.612
سبزوار,سبزوار,1402-02-01,11.004
سبزوار,سبزوار,1402-03-01,16.653
سبزوار,سبزوار,1402-04-01,11.344
سبزوار,سبزوار,1402-05-01,10.751
سبزوار,سبزوار,1402-06-01,7.048
سبزوار,سبزوار,1402-07-01,4.812
سبزوار,سبزوار,1402-08-01,5.181
سبزوار,سبزوار,1402-09-01,1.471
سبزوار,سبزوار,1402-10-01,2.028
سبزوار,سبزوار,1402-11-01,3.144
سبزوار,سبزوار,1402-12-01,2.219
سبزوار,سبزوار,1403-01-01,8.461
سبزوار,سبزوار,1403-02-01,10.894
سبزوار,سبزوار,1403-03-01,17.29
سبزوار,سبزوار,1403-04-01,10.178
سبزوار,سبزوار,1403-05-01,8.742
سبزوار,سبزوار,1403-06-01,11.551
سبزوار,سبزوار,1403-07-01,8.306
سبزوار,سبزوار,1403-08-01,3.746
سبزوار,سبزوار,1403-09-01,1.076
سبزوار,سبزوار,1403-10-01,0.362
سبزوار,سبزوار,1403-11-01,1.64
سبزوار,سبزوار,1403-12-01,2.794
سبزوار,سبزوار,1404-01-01,7.07
سبزوار,سبزوار,1404-02-01,12.281
سبزوار,سبزوار,1404-03-01,12.016
سبزوار,سبزوار,1404-04-01,10.252
سبزوار,سبزوار,1404-05-01,11.775
سبزوار,سبزوار,1404-06-01,13.327
سبزوار,سبزوار,1404-07-01,8.865
سبزوار,سبزوار,1404-08-01,4.658
سبزوار,سبزوار,1404-09-01,2.022
سبزوار,سبزوار,1404-10-01,1.148
سبزوار,سبزوار,1404-11-01,3.451
سبزوار,سبزوار,1404-12-01,4.899
سبزوار,سبزوار,1405-01-01,14.916
سبزوار,سبزوار,1405-02-01,16.747
سبزوار,سبزوار,1405-03-01,2.386
سرخس,سرخس,1396-10-01,1.415
سرخس,سرخس,1396-11-01,2.077
سرخس,سرخس,1396-12-01,8.129
سرخس,سرخس,1397-01-01,20.124
سرخس,سرخس,1397-02-01,17.475
سرخس,سرخس,1397-03-01,12.919
سرخس,سرخس,1397-04-01,9.637
سرخس,سرخس,1397-05-01,10.082
سرخس,سرخس,1397-06-01,13.243
سرخس,سرخس,1397-07-01,11.673
سرخس,سرخس,1397-08-01,7.182
سرخس,سرخس,1397-09-01,3.131
سرخس,سرخس,1397-10-01,4.338
سرخس,سرخس,1397-11-01,4.663
سرخس,سرخس,1397-12-01,12.765
سرخس,سرخس,1398-01-01,25.969
سرخس,سرخس,1398-02-01,39.942
سرخس,سرخس,1398-03-01,25.17
سرخس,سرخس,1398-04-01,18.998
سرخس,سرخس,1398-05-01,12.867
سرخس,سرخس,1398-06-01,17.568
سرخس,سرخس,1398-07-01,17.129
سرخس,سرخس,1398-08-01,7.3
سرخس,سرخس,1398-09-01,2.424
سرخس,سرخس,1398-10-01,2.539
سرخس,سرخس,1398-11-01,6.42
سرخس,سرخس,1398-12-01,14.915
سرخس,سرخس,1399-01-01,25.069
سرخس,سرخس,1399-02-01,43.744
سرخس,سرخس,1399-03-01,29.712
سرخس,سرخس,1399-04-01,18.832
سرخس,سرخس,1399-05-01,13.23
سرخس,سرخس,1399-06-01,18.627
سرخس,سرخس,1399-07-01,15.656
سرخس,سرخس,1399-08-01,9.031
سرخس,سرخس,1399-09-01,1.656
سرخس,سرخس,1399-10-01,2.129
سرخس,سرخس,1399-11-01,3.748
سرخس,سرخس,1399-12-01,4.843
سرخس,سرخس,1400-01-01,20.132
سرخس,سرخس,1400-02-01,23.139
سرخس,سرخس,1400-03-01,16.115
سرخس,سرخس,1400-04-01,8.682
سرخس,سرخس,1400-05-01,11.348
سرخس,سرخس,1400-06-01,13.717
سرخس,سرخس,1400-07-01,10.065
سرخس,سرخس,1400-08-01,4.784
سرخس,سرخس,1400-09-01,4.819
سرخس,سرخس,1400-10-01,2.5
سرخس,سرخس,1400-11-01,6.007
سرخس,سرخس,1400-12-01,9.8
سرخس,سرخس,1401-01-01,21.261
سرخس,سرخس,1401-02-01,23.563
سرخس,سرخس,1401-03-01,12.017
سرخس,سرخس,1401-04-01,8.84
سرخس,سرخس,1401-05-01,9.213
سرخس,سرخس,1401-06-01,13.638
سرخس,سرخس,1401-07-01,15.287
سرخس,سرخس,1401-08-01,7.187
سرخس,سرخس,1401-09-01,3.605
سرخس,سرخس,1401-10-01,2.0
سرخس,سرخس,1401-11-01,3.515
سرخس,سرخس,1401-12-01,13.218
سرخس,سرخس,1402-01-01,21.84
سرخس,سرخس,1402-02-01,17.699
سرخس,سرخس,1402-03-01,10.7
سرخس,سرخس,1402-04-01,7.205
سرخس,سرخس,1402-05-01,7.117
سرخس,سرخس,1402-06-01,4.555
سرخس,سرخس,1402-07-01,4.268
سرخس,سرخس,1402-08-01,10.526
سرخس,سرخس,1402-09-01,5.364
سرخس,سرخس,1402-10-01,6.262
سرخس,سرخس,1402-11-01,7.383
سرخس,سرخس,1402-12-01,8.577
سرخس,سرخس,1403-01-01,21.656
سرخس,سرخس,1403-02-01,23.4
سرخس,سرخس,1403-03-01,23.511
سرخس,سرخس,1403-04-01,9.441
سرخس,سرخس,1403-05-01,7.577
سرخس,سرخس,1403-06-01,12.085
سرخس,سرخس,1403-07-01,15.436
سرخس,سرخس,1403-08-01,7.262
سرخس,سرخس,1403-09-01,3.991
سرخس,سرخس,1403-10-01,1.744
سرخس,سرخس,1403-11-01,2.563
سرخس,سرخس,1403-12-01,10.418
سرخس,سرخس,1404-01-01,22.682
سرخس,سرخس,1404-02-01,24.866
سرخس,سرخس,1404-03-01,12.237
سرخس,سرخس,1404-04-01,7.395
سرخس,سرخس,1404-05-01,7.206
سرخس,سرخس,1404-06-01,12.259
سرخس,سرخس,1404-07-01,11.124
سرخس,سرخس,1404-08-01,8.722
سرخس,سرخس,1404-09-01,3.52
سرخس,سرخس,1404-10-01,4.375
سرخس,سرخس,1404-11-01,9.451
سرخس,سرخس,1404-12-01,9.391
سرخس,سرخس,1405-01-01,47.558
سرخس,سرخس,1405-02-01,40.558
سرخس,سرخس,1405-03-01,6.75
سنگ بست,سنگ بست,1396-10-01,0.395
سنگ بست,سنگ بست,1396-11-01,1.66
سنگ بست,سنگ بست,1396-12-01,4.672
سنگ بست,سنگ بست,1397-01-01,6.277
سنگ بست,سنگ بست,1397-02-01,11.332
سنگ بست,سنگ بست,1397-03-01,10.149
سنگ بست,سنگ بست,1397-04-01,6.281
سنگ بست,سنگ بست,1397-05-01,4.433
سنگ بست,سنگ بست,1397-06-01,6.501
سنگ بست,سنگ بست,1397-07-01,5.605
سنگ بست,سنگ بست,1397-08-01,4.781
سنگ بست,سنگ بست,1397-09-01,2.256
سنگ بست,سنگ بست,1397-10-01,1.733
سنگ بست,سنگ بست,1397-11-01,3.436
سنگ بست,سنگ بست,1397-12-01,3.036
سنگ بست,سنگ بست,1398-01-01,16.798
سنگ بست,سنگ بست,1398-02-01,36.708
سنگ بست,سنگ بست,1398-03-01,17.359
سنگ بست,سنگ بست,1398-04-01,7.611
سنگ بست,سنگ بست,1398-05-01,4.481
سنگ بست,سنگ بست,1398-06-01,8.093
سنگ بست,سنگ بست,1398-07-01,9.32
سنگ بست,سنگ بست,1398-08-01,3.817
سنگ بست,سنگ بست,1398-09-01,0.762
سنگ بست,سنگ بست,1398-10-01,0.491
سنگ بست,سنگ بست,1398-11-01,0.544
سنگ بست,سنگ بست,1398-12-01,3.436
سنگ بست,سنگ بست,1399-01-01,8.17
سنگ بست,سنگ بست,1399-02-01,26.242
سنگ بست,سنگ بست,1399-03-01,18.952
سنگ بست,سنگ بست,1399-04-01,12.654
سنگ بست,سنگ بست,1399-05-01,8.922
سنگ بست,سنگ بست,1399-06-01,5.924
سنگ بست,سنگ بست,1399-07-01,4.194
سنگ بست,سنگ بست,1399-08-01,3.089
سنگ بست,سنگ بست,1399-09-01,0.812
سنگ بست,سنگ بست,1399-10-01,1.506
سنگ بست,سنگ بست,1399-11-01,1.692
سنگ بست,سنگ بست,1399-12-01,3.415
سنگ بست,سنگ بست,1400-01-01,8.779
سنگ بست,سنگ بست,1400-02-01,10.069
سنگ بست,سنگ بست,1400-03-01,8.406
سنگ بست,سنگ بست,1400-04-01,5.881
سنگ بست,سنگ بست,1400-05-01,5.788
سنگ بست,سنگ بست,1400-06-01,7.179
سنگ بست,سنگ بست,1400-07-01,4.406
سنگ بست,سنگ بست,1400-08-01,2.68
سنگ بست,سنگ بست,1400-09-01,1.964
سنگ بست,سنگ بست,1400-10-01,2.699
سنگ بست,سنگ بست,1400-11-01,2.447
سنگ بست,سنگ بست,1400-12-01,3.204
سنگ بست,سنگ بست,1401-01-01,7.112
سنگ بست,سنگ بست,1401-02-01,12.273
سنگ بست,سنگ بست,1401-03-01,9.271
سنگ بست,سنگ بست,1401-04-01,5.13
سنگ بست,سنگ بست,1401-05-01,2.444
سنگ بست,سنگ بست,1401-06-01,6.928
سنگ بست,سنگ بست,1401-07-01,6.848
سنگ بست,سنگ بست,1401-08-01,3.552
سنگ بست,سنگ بست,1401-09-01,1.292
سنگ بست,سنگ بست,1401-10-01,0.739
سنگ بست,سنگ بست,1401-11-01,1.228
سنگ بست,سنگ بست,1401-12-01,4.878
سنگ بست,سنگ بست,1402-01-01,7.357
سنگ بست,سنگ بست,1402-02-01,10.235
سنگ بست,سنگ بست,1402-03-01,10.702
سنگ بست,سنگ بست,1402-04-01,3.719
سنگ بست,سنگ بست,1402-05-01,3.605
سنگ بست,سنگ بست,1402-06-01,6.382
سنگ بست,سنگ بست,1402-07-01,4.518
سنگ بست,سنگ بست,1402-08-01,4.023
سنگ بست,سنگ بست,1402-09-01,1.917
سنگ بست,سنگ بست,1402-10-01,3.031
سنگ بست,سنگ بست,1402-11-01,2.438
سنگ بست,سنگ بست,1402-12-01,3.089
سنگ بست,سنگ بست,1403-01-01,8.048
سنگ بست,سنگ بست,1403-02-01,23.17
سنگ بست,سنگ بست,1403-03-01,25.545
سنگ بست,سنگ بست,1403-04-01,9.673
سنگ بست,سنگ بست,1403-05-01,5.089
سنگ بست,سنگ بست,1403-06-01,6.692
سنگ بست,سنگ بست,1403-07-01,9.273
سنگ بست,سنگ بست,1403-08-01,3.947
سنگ بست,سنگ بست,1403-09-01,2.548
سنگ بست,سنگ بست,1403-10-01,0.872
سنگ بست,سنگ بست,1403-11-01,0.963
سنگ بست,سنگ بست,1403-12-01,5.721
سنگ بست,سنگ بست,1404-01-01,11.912
سنگ بست,سنگ بست,1404-02-01,18.449
سنگ بست,سنگ بست,1404-03-01,8.939
سنگ بست,سنگ بست,1404-04-01,4.701
سنگ بست,سنگ بست,1404-05-01,4.627
سنگ بست,سنگ بست,1404-06-01,7.583
سنگ بست,سنگ بست,1404-07-01,6.707
سنگ بست,سنگ بست,1404-08-01,4.296
سنگ بست,سنگ بست,1404-09-01,1.786
سنگ بست,سنگ بست,1404-10-01,0.04
سنگ بست,سنگ بست,1404-11-01,1.389
سنگ بست,سنگ بست,1404-12-01,2.949
سنگ بست,سنگ بست,1405-01-01,21.73
سنگ بست,سنگ بست,1405-02-01,30.08
سنگ بست,سنگ بست,1405-03-01,5.832
شهر نو - باخرز,شهر نو - باخرز,1396-10-01,0.352
شهر نو - باخرز,شهر نو - باخرز,1396-11-01,1.884
شهر نو - باخرز,شهر نو - باخرز,1396-12-01,6.052
شهر نو - باخرز,شهر نو - باخرز,1397-01-01,12.676
شهر نو - باخرز,شهر نو - باخرز,1397-02-01,15.655
شهر نو - باخرز,شهر نو - باخرز,1397-03-01,12.249
شهر نو - باخرز,شهر نو - باخرز,1397-04-01,5.301
شهر نو - باخرز,شهر نو - باخرز,1397-05-01,4.079
شهر نو - باخرز,شهر نو - باخرز,1397-06-01,6.684
شهر نو - باخرز,شهر نو - باخرز,1397-07-01,5.706
شهر نو - باخرز,شهر نو - باخرز,1397-08-01,3.727
شهر نو - باخرز,شهر نو - باخرز,1397-09-01,3.125
شهر نو - باخرز,شهر نو - باخرز,1397-10-01,2.112
شهر نو - باخرز,شهر نو - باخرز,1397-11-01,3.048
شهر نو - باخرز,شهر نو - باخرز,1397-12-01,5.144
شهر نو - باخرز,شهر نو - باخرز,1398-01-01,15.109
شهر نو - باخرز,شهر نو - باخرز,1398-02-01,35.083
شهر نو - باخرز,شهر نو - باخرز,1398-03-01,23.482
شهر نو - باخرز,شهر نو - باخرز,1398-04-01,8.092
شهر نو - باخرز,شهر نو - باخرز,1398-05-01,4.669
شهر نو - باخرز,شهر نو - باخرز,1398-06-01,9.144
شهر نو - باخرز,شهر نو - باخرز,1398-07-01,9.083
شهر نو - باخرز,شهر نو - باخرز,1398-08-01,3.767
شهر نو - باخرز,شهر نو - باخرز,1398-09-01,1.955
شهر نو - باخرز,شهر نو - باخرز,1398-10-01,1.23
شهر نو - باخرز,شهر نو - باخرز,1398-11-01,2.224
شهر نو - باخرز,شهر نو - باخرز,1398-12-01,4.678
شهر نو - باخرز,شهر نو - باخرز,1399-01-01,12.368
شهر نو - باخرز,شهر نو - باخرز,1399-02-01,32.572
شهر نو - باخرز,شهر نو - باخرز,1399-03-01,22.946
شهر نو - باخرز,شهر نو - باخرز,1399-04-01,14.588
شهر نو - باخرز,شهر نو - باخرز,1399-05-01,11.637
شهر نو - باخرز,شهر نو - باخرز,1399-06-01,6.44
شهر نو - باخرز,شهر نو - باخرز,1399-07-01,5.961
شهر نو - باخرز,شهر نو - باخرز,1399-08-01,4.584
شهر نو - باخرز,شهر نو - باخرز,1399-09-01,2.356
شهر نو - باخرز,شهر نو - باخرز,1399-10-01,1.431
شهر نو - باخرز,شهر نو - باخرز,1399-11-01,3.575
شهر نو - باخرز,شهر نو - باخرز,1399-12-01,5.066
شهر نو - باخرز,شهر نو - باخرز,1400-01-01,14.681
شهر نو - باخرز,شهر نو - باخرز,1400-02-01,12.398
شهر نو - باخرز,شهر نو - باخرز,1400-03-01,11.05
شهر نو - باخرز,شهر نو - باخرز,1400-04-01,4.544
شهر نو - باخرز,شهر نو - باخرز,1400-05-01,5.176
شهر نو - باخرز,شهر نو - باخرز,1400-06-01,6.165
شهر نو - باخرز,شهر نو - باخرز,1400-07-01,6.567
شهر نو - باخرز,شهر نو - باخرز,1400-08-01,3.197
شهر نو - باخرز,شهر نو - باخرز,1400-09-01,2.604
شهر نو - باخرز,شهر نو - باخرز,1400-10-01,2.685
شهر نو - باخرز,شهر نو - باخرز,1400-11-01,3.021
شهر نو - باخرز,شهر نو - باخرز,1400-12-01,7.008
شهر نو - باخرز,شهر نو - باخرز,1401-01-01,17.021
شهر نو - باخرز,شهر نو - باخرز,1401-02-01,26.248
شهر نو - باخرز,شهر نو - باخرز,1401-03-01,12.405
شهر نو - باخرز,شهر نو - باخرز,1401-04-01,5.115
شهر نو - باخرز,شهر نو - باخرز,1401-05-01,5.432
شهر نو - باخرز,شهر نو - باخرز,1401-06-01,6.52
شهر نو - باخرز,شهر نو - باخرز,1401-07-01,7.465
شهر نو - باخرز,شهر نو - باخرز,1401-08-01,5.199
شهر نو - باخرز,شهر نو - باخرز,1401-09-01,2.965
