MAHDOUDE,AQUIFER,DATE,NDVI_MEAN,NDVI_MEDIAN,NDVI_MAX
عمرانی - بیمرغ,عمرانی,1396-11-01,0.182786,0.142576,0.705356
عمرانی - بیمرغ,عمرانی,1396-12-01,0.172107,0.126537,0.713534
عمرانی - بیمرغ,عمرانی,1397-01-01,0.206553,0.16236,0.794731
عمرانی - بیمرغ,عمرانی,1397-02-01,0.176448,0.150271,0.7691
عمرانی - بیمرغ,عمرانی,1397-03-01,0.157878,0.138616,0.655529
عمرانی - بیمرغ,عمرانی,1397-04-01,0.156233,0.134774,0.635257
عمرانی - بیمرغ,عمرانی,1397-05-01,0.154759,0.130837,0.839551
عمرانی - بیمرغ,عمرانی,1397-06-01,0.151187,0.126948,0.85568
عمرانی - بیمرغ,عمرانی,1397-07-01,0.150865,0.12693,0.79102
عمرانی - بیمرغ,عمرانی,1397-08-01,0.130055,0.111253,0.700501
عمرانی - بیمرغ,عمرانی,1397-09-01,0.17637,0.138711,0.7995
عمرانی - بیمرغ,عمرانی,1397-10-01,0.210007,0.158195,0.844678
عمرانی - بیمرغ,عمرانی,1397-11-01,0.204383,0.142627,0.866824
عمرانی - بیمرغ,عمرانی,1397-12-01,0.254396,0.19162,0.883512
عمرانی - بیمرغ,عمرانی,1398-01-01,0.281474,0.238328,0.846328
عمرانی - بیمرغ,عمرانی,1398-02-01,0.298286,0.294926,0.847869
عمرانی - بیمرغ,عمرانی,1398-03-01,0.21901,0.208893,0.70196
عمرانی - بیمرغ,عمرانی,1398-04-01,0.203759,0.189531,0.654336
عمرانی - بیمرغ,عمرانی,1398-05-01,0.19285,0.173741,0.722232
عمرانی - بیمرغ,عمرانی,1398-06-01,0.185846,0.162195,0.72762
عمرانی - بیمرغ,عمرانی,1398-07-01,0.169388,0.150349,0.689242
عمرانی - بیمرغ,عمرانی,1398-08-01,0.174283,0.158155,0.761582
عمرانی - بیمرغ,عمرانی,1398-09-01,0.189016,0.169976,0.797486
عمرانی - بیمرغ,عمرانی,1398-10-01,0.206573,0.173945,0.825879
عمرانی - بیمرغ,عمرانی,1398-11-01,0.225891,0.167911,0.852934
عمرانی - بیمرغ,عمرانی,1398-12-01,0.238699,0.181604,0.831363
عمرانی - بیمرغ,عمرانی,1399-01-01,0.304644,0.275388,0.881798
عمرانی - بیمرغ,عمرانی,1399-02-01,0.290776,0.271566,0.790741
عمرانی - بیمرغ,عمرانی,1399-03-01,0.204099,0.189494,0.680118
عمرانی - بیمرغ,عمرانی,1399-04-01,0.185934,0.16982,0.665647
عمرانی - بیمرغ,عمرانی,1399-05-01,0.175174,0.15817,0.675275
عمرانی - بیمرغ,عمرانی,1399-06-01,0.17865,0.158226,0.746841
عمرانی - بیمرغ,عمرانی,1399-07-01,0.167416,0.146415,0.739304
عمرانی - بیمرغ,عمرانی,1399-08-01,0.162007,0.142501,0.73508
عمرانی - بیمرغ,عمرانی,1399-09-01,0.187981,0.166037,0.807886
عمرانی - بیمرغ,عمرانی,1399-10-01,0.204303,0.16199,0.786023
عمرانی - بیمرغ,عمرانی,1399-11-01,0.176349,0.134619,0.741204
عمرانی - بیمرغ,عمرانی,1399-12-01,0.201106,0.146466,0.822945
عمرانی - بیمرغ,عمرانی,1400-01-01,0.180206,0.138526,0.613219
عمرانی - بیمرغ,عمرانی,1400-02-01,0.160452,0.134731,0.645755
عمرانی - بیمرغ,عمرانی,1400-03-01,0.141398,0.12294,0.614185
عمرانی - بیمرغ,عمرانی,1400-04-01,0.142888,0.122929,0.620402
عمرانی - بیمرغ,عمرانی,1400-05-01,0.146275,0.122938,0.762317
عمرانی - بیمرغ,عمرانی,1400-06-01,0.142327,0.119153,0.810164
عمرانی - بیمرغ,عمرانی,1400-07-01,0.13613,0.115161,0.693343
عمرانی - بیمرغ,عمرانی,1400-08-01,0.132943,0.111256,0.638826
عمرانی - بیمرغ,عمرانی,1400-09-01,0.167667,0.134796,0.827714
عمرانی - بیمرغ,عمرانی,1400-10-01,0.198303,0.146317,0.876483
عمرانی - بیمرغ,عمرانی,1400-11-01,0.19807,0.136714,0.874594
عمرانی - بیمرغ,عمرانی,1400-12-01,0.240888,0.197203,0.714808
عمرانی - بیمرغ,عمرانی,1401-01-01,0.267246,0.230349,0.864539
عمرانی - بیمرغ,عمرانی,1401-02-01,0.187875,0.173734,0.663007
عمرانی - بیمرغ,عمرانی,1401-03-01,0.165678,0.150419,0.64425
عمرانی - بیمرغ,عمرانی,1401-04-01,0.15673,0.142559,0.600024
عمرانی - بیمرغ,عمرانی,1401-05-01,0.164645,0.142488,0.802792
عمرانی - بیمرغ,عمرانی,1401-06-01,0.164256,0.138717,0.819469
عمرانی - بیمرغ,عمرانی,1401-07-01,0.157661,0.134738,0.791858
عمرانی - بیمرغ,عمرانی,1401-08-01,0.156255,0.133767,0.661222
عمرانی - بیمرغ,عمرانی,1401-09-01,0.186749,0.154246,0.764027
عمرانی - بیمرغ,عمرانی,1401-10-01,0.202011,0.158026,0.81729
عمرانی - بیمرغ,عمرانی,1401-11-01,0.178315,0.146469,0.683636
عمرانی - بیمرغ,عمرانی,1401-12-01,0.204066,0.142664,0.801099
عمرانی - بیمرغ,عمرانی,1402-01-01,0.22292,0.173675,0.818234
عمرانی - بیمرغ,عمرانی,1402-02-01,0.198086,0.173881,0.695805
عمرانی - بیمرغ,عمرانی,1402-03-01,0.15416,0.143549,0.5058
عمرانی - بیمرغ,عمرانی,1402-04-01,0.154703,0.138689,0.629145
عمرانی - بیمرغ,عمرانی,1402-05-01,0.154684,0.134682,0.687216
عمرانی - بیمرغ,عمرانی,1402-06-01,0.146291,0.126959,0.671571
عمرانی - بیمرغ,عمرانی,1402-07-01,0.145791,0.126923,0.626466
عمرانی - بیمرغ,عمرانی,1402-08-01,0.157073,0.134841,0.788449
عمرانی - بیمرغ,عمرانی,1402-09-01,0.18316,0.146623,0.851026
عمرانی - بیمرغ,عمرانی,1402-10-01,0.181462,0.134759,0.855951
عمرانی - بیمرغ,عمرانی,1402-11-01,0.204032,0.142552,0.875087
عمرانی - بیمرغ,عمرانی,1402-12-01,0.202771,0.134683,0.898819
عمرانی - بیمرغ,عمرانی,1403-01-01,0.201375,0.134656,0.872375
عمرانی - بیمرغ,عمرانی,1403-02-01,0.175893,0.144609,0.839537
عمرانی - بیمرغ,عمرانی,1403-03-01,0.146271,0.12669,0.614632
عمرانی - بیمرغ,عمرانی,1403-04-01,0.141294,0.123042,0.586541
عمرانی - بیمرغ,عمرانی,1403-05-01,0.137376,0.119029,0.707177
عمرانی - بیمرغ,عمرانی,1403-06-01,0.139904,0.119079,0.754721
عمرانی - بیمرغ,عمرانی,1403-07-01,0.132104,0.115032,0.600908
عمرانی - بیمرغ,عمرانی,1403-08-01,0.14758,0.122993,0.738112
عمرانی - بیمرغ,عمرانی,1403-09-01,0.170162,0.134587,0.850916
عمرانی - بیمرغ,عمرانی,1403-10-01,0.185411,0.146578,0.776065
عمرانی - بیمرغ,عمرانی,1403-11-01,0.183366,0.130847,0.805232
عمرانی - بیمرغ,عمرانی,1403-12-01,0.186845,0.130609,0.745097
عمرانی - بیمرغ,عمرانی,1404-01-01,0.194153,0.130688,0.838017
عمرانی - بیمرغ,عمرانی,1404-02-01,0.180725,0.150365,0.825832
عمرانی - بیمرغ,عمرانی,1404-03-01,0.143948,0.13079,0.657246
عمرانی - بیمرغ,عمرانی,1404-04-01,0.138227,0.123118,0.65276
عمرانی - بیمرغ,عمرانی,1404-05-01,0.142657,0.122951,0.752082
عمرانی - بیمرغ,عمرانی,1404-06-01,0.133077,0.111257,0.735634
عمرانی - بیمرغ,عمرانی,1404-07-01,0.134378,0.111307,0.640184
عمرانی - بیمرغ,عمرانی,1404-08-01,0.141114,0.115058,0.875922
عمرانی - بیمرغ,عمرانی,1404-09-01,0.171685,0.13861,0.906764
عمرانی - بیمرغ,عمرانی,1404-10-01,0.16574,0.12689,0.822173
عمرانی - بیمرغ,عمرانی,1404-11-01,0.189331,0.138668,0.798377
عمرانی - بیمرغ,عمرانی,1404-12-01,0.176267,0.138673,0.827551
عمرانی - بیمرغ,عمرانی,1405-01-01,0.278645,0.24608,0.864537
عمرانی - بیمرغ,عمرانی,1405-02-01,0.193524,0.173817,0.703203
عمرانی - بیمرغ,عمرانی,1405-03-01,0.169084,0.158217,0.572836
فریمان - تربت جام,فریمان - تربت جام,1391-12-01,,,
فریمان - تربت جام,فریمان - تربت جام,1392-01-01,0.128489,0.118997,0.634313
فریمان - تربت جام,فریمان - تربت جام,1392-02-01,0.257273,0.175713,0.918469
فریمان - تربت جام,فریمان - تربت جام,1392-03-01,0.189769,0.152296,0.985589
فریمان - تربت جام,فریمان - تربت جام,1392-04-01,0.190664,0.160139,0.98563
فریمان - تربت جام,فریمان - تربت جام,1392-05-01,0.206111,0.160102,0.876725
فریمان - تربت جام,فریمان - تربت جام,1392-06-01,0.206209,0.152317,0.88964
فریمان - تربت جام,فریمان - تربت جام,1392-07-01,0.183028,0.14257,0.914851
فریمان - تربت جام,فریمان - تربت جام,1392-08-01,0.166858,0.136705,0.9018
فریمان - تربت جام,فریمان - تربت جام,1392-09-01,0.178701,0.136696,0.941674
فریمان - تربت جام,فریمان - تربت جام,1392-10-01,0.169485,0.128864,0.951275
فریمان - تربت جام,فریمان - تربت جام,1392-11-01,0.152762,0.121078,0.849021
فریمان - تربت جام,فریمان - تربت جام,1392-12-01,0.161808,0.121042,0.896097
فریمان - تربت جام,فریمان - تربت جام,1393-01-01,0.214198,0.120939,0.998779
فریمان - تربت جام,فریمان - تربت جام,1393-02-01,0.25374,0.144399,0.956537
فریمان - تربت جام,فریمان - تربت جام,1393-03-01,0.19541,0.152274,0.907371
فریمان - تربت جام,فریمان - تربت جام,1393-04-01,0.178299,0.144484,0.943433
فریمان - تربت جام,فریمان - تربت جام,1393-05-01,0.186961,0.144487,0.912363
فریمان - تربت جام,فریمان - تربت جام,1393-06-01,0.181679,0.136629,0.921564
فریمان - تربت جام,فریمان - تربت جام,1393-07-01,0.163882,0.128861,0.919022
فریمان - تربت جام,فریمان - تربت جام,1393-08-01,0.143394,0.113231,0.907409
فریمان - تربت جام,فریمان - تربت جام,1393-09-01,0.138004,0.10536,0.868071
فریمان - تربت جام,فریمان - تربت جام,1393-10-01,0.153825,0.113212,0.907369
فریمان - تربت جام,فریمان - تربت جام,1393-11-01,0.155253,0.113178,0.902215
فریمان - تربت جام,فریمان - تربت جام,1393-12-01,0.240244,0.136514,0.977047
فریمان - تربت جام,فریمان - تربت جام,1394-01-01,0.274887,0.152231,0.94585
فریمان - تربت جام,فریمان - تربت جام,1394-02-01,0.277292,0.167908,0.921115
فریمان - تربت جام,فریمان - تربت جام,1394-03-01,0.188432,0.144401,0.893605
فریمان - تربت جام,فریمان - تربت جام,1394-04-01,0.178335,0.144489,0.931556
فریمان - تربت جام,فریمان - تربت جام,1394-05-01,0.188581,0.136659,0.942634
فریمان - تربت جام,فریمان - تربت جام,1394-06-01,0.187634,0.136657,0.902415
فریمان - تربت جام,فریمان - تربت جام,1394-07-01,0.172441,0.136687,0.904262
فریمان - تربت جام,فریمان - تربت جام,1394-08-01,0.160794,0.128874,0.99953
فریمان - تربت جام,فریمان - تربت جام,1394-09-01,0.173372,0.128833,0.906831
فریمان - تربت جام,فریمان - تربت جام,1394-10-01,0.186127,0.121,0.926792
فریمان - تربت جام,فریمان - تربت جام,1394-11-01,0.188869,0.120969,0.91711
فریمان - تربت جام,فریمان - تربت جام,1394-12-01,0.223166,0.120922,0.916688
فریمان - تربت جام,فریمان - تربت جام,1395-01-01,0.287692,0.183529,0.874566
فریمان - تربت جام,فریمان - تربت جام,1395-02-01,0.301419,0.191361,0.931838
فریمان - تربت جام,فریمان - تربت جام,1395-03-01,0.190749,0.16012,0.934286
فریمان - تربت جام,فریمان - تربت جام,1395-04-01,0.189833,0.152326,0.942176
فریمان - تربت جام,فریمان - تربت جام,1395-05-01,0.203277,0.152302,0.931537
فریمان - تربت جام,فریمان - تربت جام,1395-06-01,0.194642,0.144496,0.907905
فریمان - تربت جام,فریمان - تربت جام,1395-07-01,0.171158,0.136685,0.934249
فریمان - تربت جام,فریمان - تربت جام,1395-08-01,0.152693,0.128857,0.884371
فریمان - تربت جام,فریمان - تربت جام,1395-09-01,0.143268,0.121033,0.839326
فریمان - تربت جام,فریمان - تربت جام,1395-10-01,0.136791,0.113187,0.99572
فریمان - تربت جام,فریمان - تربت جام,1395-11-01,0.149733,0.121036,0.988422
فریمان - تربت جام,فریمان - تربت جام,1395-12-01,0.162141,0.113208,0.99918
فریمان - تربت جام,فریمان - تربت جام,1396-01-01,0.267692,0.185524,0.81983
فریمان - تربت جام,فریمان - تربت جام,1396-02-01,0.276658,0.199154,0.917921
فریمان - تربت جام,فریمان - تربت جام,1396-03-01,0.20173,0.175758,0.873523
فریمان - تربت جام,فریمان - تربت جام,1396-04-01,0.203493,0.167969,0.927809
فریمان - تربت جام,فریمان - تربت جام,1396-05-01,0.205713,0.160115,0.929997
فریمان - تربت جام,فریمان - تربت جام,1396-06-01,0.197624,0.152288,0.930609
فریمان - تربت جام,فریمان - تربت جام,1396-07-01,0.168615,0.136688,0.896787
فریمان - تربت جام,فریمان - تربت جام,1396-08-01,0.159214,0.136674,0.892611
فریمان - تربت جام,فریمان - تربت جام,1396-09-01,0.162329,0.128913,0.85128
فریمان - تربت جام,فریمان - تربت جام,1396-10-01,0.14713,0.113204,0.87391
فریمان - تربت جام,فریمان - تربت جام,1396-11-01,0.149498,0.113243,0.828061
فریمان - تربت جام,فریمان - تربت جام,1396-12-01,0.184905,0.136637,0.943753
فریمان - تربت جام,فریمان - تربت جام,1397-01-01,0.241158,0.144404,0.931091
فریمان - تربت جام,فریمان - تربت جام,1397-02-01,0.249905,0.16003,0.996439
فریمان - تربت جام,فریمان - تربت جام,1397-03-01,0.190894,0.144429,0.991331
فریمان - تربت جام,فریمان - تربت جام,1397-04-01,0.17812,0.136631,0.910137
فریمان - تربت جام,فریمان - تربت جام,1397-05-01,0.180722,0.134757,0.924673
فریمان - تربت جام,فریمان - تربت جام,1397-06-01,0.175262,0.130847,0.888384
فریمان - تربت جام,فریمان - تربت جام,1397-07-01,0.158096,0.121044,0.917687
فریمان - تربت جام,فریمان - تربت جام,1397-08-01,0.146383,0.113209,0.883056
فریمان - تربت جام,فریمان - تربت جام,1397-09-01,0.157802,0.121082,0.975036
فریمان - تربت جام,فریمان - تربت جام,1397-10-01,0.187926,0.136627,0.998245
فریمان - تربت جام,فریمان - تربت جام,1397-11-01,0.177353,0.115198,0.907811
فریمان - تربت جام,فریمان - تربت جام,1397-12-01,0.214428,0.120851,0.96616
فریمان - تربت جام,فریمان - تربت جام,1398-01-01,0.290297,0.17571,0.991442
فریمان - تربت جام,فریمان - تربت جام,1398-02-01,0.357295,0.300754,0.977505
فریمان - تربت جام,فریمان - تربت جام,1398-03-01,0.226934,0.191352,0.986757
فریمان - تربت جام,فریمان - تربت جام,1398-04-01,0.198374,0.167963,0.927943
فریمان - تربت جام,فریمان - تربت جام,1398-05-01,0.202707,0.160117,0.899957
فریمان - تربت جام,فریمان - تربت جام,1398-06-01,0.198352,0.15229,0.909391
فریمان - تربت جام,فریمان - تربت جام,1398-07-01,0.174326,0.142562,0.991098
فریمان - تربت جام,فریمان - تربت جام,1398-08-01,0.158234,0.136696,0.895902
فریمان - تربت جام,فریمان - تربت جام,1398-09-01,0.171646,0.128823,0.990581
فریمان - تربت جام,فریمان - تربت جام,1398-10-01,0.183024,0.136667,0.996017
فریمان - تربت جام,فریمان - تربت جام,1398-11-01,0.207044,0.144413,0.900857
فریمان - تربت جام,فریمان - تربت جام,1398-12-01,0.230006,0.167941,0.963539
فریمان - تربت جام,فریمان - تربت جام,1399-01-01,0.386898,0.332016,0.982048
فریمان - تربت جام,فریمان - تربت جام,1399-02-01,0.392275,0.339788,0.963895
فریمان - تربت جام,فریمان - تربت جام,1399-03-01,0.238278,0.19917,0.980855
فریمان - تربت جام,فریمان - تربت جام,1399-04-01,0.214453,0.191375,0.909441
فریمان - تربت جام,فریمان - تربت جام,1399-05-01,0.214609,0.175738,0.956101
فریمان - تربت جام,فریمان - تربت جام,1399-06-01,0.207049,0.160077,0.944083
فریمان - تربت جام,فریمان - تربت جام,1399-07-01,0.180201,0.144455,0.913825
فریمان - تربت جام,فریمان - تربت جام,1399-08-01,0.160094,0.138643,0.861152
فریمان - تربت جام,فریمان - تربت جام,1399-09-01,0.17499,0.13666,0.912137
فریمان - تربت جام,فریمان - تربت جام,1399-10-01,0.169986,0.128829,0.981758
فریمان - تربت جام,فریمان - تربت جام,1399-11-01,0.172818,0.128847,0.862244
فریمان - تربت جام,فریمان - تربت جام,1399-12-01,0.200788,0.138646,0.882058
فریمان - تربت جام,فریمان - تربت جام,1400-01-01,0.246102,0.144352,0.91197
فریمان - تربت جام,فریمان - تربت جام,1400-02-01,0.250217,0.154267,0.923271
فریمان - تربت جام,فریمان - تربت جام,1400-03-01,0.181573,0.136609,0.914218
فریمان - تربت جام,فریمان - تربت جام,1400-04-01,0.170582,0.136634,0.9042
فریمان - تربت جام,فریمان - تربت جام,1400-05-01,0.167397,0.126925,0.920921
فریمان - تربت جام,فریمان - تربت جام,1400-06-01,0.168969,0.12097,0.925588
فریمان - تربت جام,فریمان - تربت جام,1400-07-01,0.150454,0.113152,0.928062
فریمان - تربت جام,فریمان - تربت جام,1400-08-01,0.140191,0.113206,0.967321
فریمان - تربت جام,فریمان - تربت جام,1400-09-01,0.150639,0.11321,0.912496
فریمان - تربت جام,فریمان - تربت جام,1400-10-01,0.16222,0.113117,0.994971
فریمان - تربت جام,فریمان - تربت جام,1400-11-01,0.180132,0.113079,0.90393
فریمان - تربت جام,فریمان - تربت جام,1400-12-01,0.222475,0.136594,0.931962
فریمان - تربت جام,فریمان - تربت جام,1401-01-01,0.279295,0.181646,0.930778
فریمان - تربت جام,فریمان - تربت جام,1401-02-01,0.267297,0.191331,0.925927
فریمان - تربت جام,فریمان - تربت جام,1401-03-01,0.18103,0.152299,0.919848
فریمان - تربت جام,فریمان - تربت جام,1401-04-01,0.177937,0.144495,0.902572
فریمان - تربت جام,فریمان - تربت جام,1401-05-01,0.186627,0.144469,0.908767
فریمان - تربت جام,فریمان - تربت جام,1401-06-01,0.178516,0.136645,0.940726
فریمان - تربت جام,فریمان - تربت جام,1401-07-01,0.159347,0.128835,0.913018
فریمان - تربت جام,فریمان - تربت جام,1401-08-01,0.161107,0.126965,0.90584
فریمان - تربت جام,فریمان - تربت جام,1401-09-01,0.176628,0.136668,0.979872
فریمان - تربت جام,فریمان - تربت جام,1401-10-01,0.191546,0.136696,0.998552
فریمان - تربت جام,فریمان - تربت جام,1401-11-01,0.170711,0.128817,0.993638
فریمان - تربت جام,فریمان - تربت جام,1401-12-01,0.17779,0.113145,0.955562
فریمان - تربت جام,فریمان - تربت جام,1402-01-01,0.243537,0.136575,0.962825
فریمان - تربت جام,فریمان - تربت جام,1402-02-01,0.223791,0.144401,0.859978
فریمان - تربت جام,فریمان - تربت جام,1402-03-01,0.170755,0.136647,0.868852
فریمان - تربت جام,فریمان - تربت جام,1402-04-01,0.166292,0.136649,0.915429
فریمان - تربت جام,فریمان - تربت جام,1402-05-01,0.171825,0.128813,0.916618
فریمان - تربت جام,فریمان - تربت جام,1402-06-01,0.170619,0.12884,0.95425
فریمان - تربت جام,فریمان - تربت جام,1402-07-01,0.154459,0.121061,0.925917
فریمان - تربت جام,فریمان - تربت جام,1402-08-01,0.143266,0.113237,0.893853
فریمان - تربت جام,فریمان - تربت جام,1402-09-01,0.162455,0.119151,0.812781
فریمان - تربت جام,فریمان - تربت جام,1402-10-01,0.202345,0.128829,0.985594
فریمان - تربت جام,فریمان - تربت جام,1402-11-01,0.203883,0.113152,0.995634
فریمان - تربت جام,فریمان - تربت جام,1402-12-01,0.276004,0.175705,0.999702
فریمان - تربت جام,فریمان - تربت جام,1403-01-01,0.255194,0.128723,0.945936
فریمان - تربت جام,فریمان - تربت جام,1403-02-01,0.229318,0.136588,0.923115
فریمان - تربت جام,فریمان - تربت جام,1403-03-01,0.18367,0.14449,0.92943
فریمان - تربت جام,فریمان - تربت جام,1403-04-01,0.176293,0.144491,0.872092
فریمان - تربت جام,فریمان - تربت جام,1403-05-01,0.182023,0.136633,0.915849
فریمان - تربت جام,فریمان - تربت جام,1403-06-01,0.175042,0.128819,0.934642
فریمان - تربت جام,فریمان - تربت جام,1403-07-01,0.179401,0.13663,0.861858
فریمان - تربت جام,فریمان - تربت جام,1403-08-01,0.150775,0.121,0.88217
فریمان - تربت جام,فریمان - تربت جام,1403-09-01,0.158531,0.136688,0.971258
فریمان - تربت جام,فریمان - تربت جام,1403-10-01,0.158132,0.113196,0.991074
فریمان - تربت جام,فریمان - تربت جام,1403-11-01,0.161698,0.113175,0.995429
فریمان - تربت جام,فریمان - تربت جام,1403-12-01,0.175937,0.113105,0.979874
فریمان - تربت جام,فریمان - تربت جام,1404-01-01,0.250685,0.167887,0.943634
فریمان - تربت جام,فریمان - تربت جام,1404-02-01,0.248062,0.183537,0.940069
فریمان - تربت جام,فریمان - تربت جام,1404-03-01,0.181895,0.152266,0.918358
فریمان - تربت جام,فریمان - تربت جام,1404-04-01,0.16938,0.136599,0.922854
فریمان - تربت جام,فریمان - تربت جام,1404-05-01,0.172188,0.128797,0.926336
فریمان - تربت جام,فریمان - تربت جام,1404-06-01,0.166989,0.128803,0.939096
فریمان - تربت جام,فریمان - تربت جام,1404-07-01,0.154469,0.120991,0.919032
فریمان - تربت جام,فریمان - تربت جام,1404-08-01,0.144311,0.121007,0.88161
فریمان - تربت جام,فریمان - تربت جام,1404-09-01,0.157315,0.128808,0.999425
فریمان - تربت جام,فریمان - تربت جام,1404-10-01,0.174752,0.12881,0.874767
فریمان - تربت جام,فریمان - تربت جام,1404-11-01,0.199059,0.136562,0.902194
فریمان - تربت جام,فریمان - تربت جام,1404-12-01,0.245651,0.175753,0.970965
فریمان - تربت جام,فریمان - تربت جام,1405-01-01,0.362296,0.316414,0.990289
فریمان - تربت جام,فریمان - تربت جام,1405-02-01,0.274319,0.222603,0.955769
فریمان - تربت جام,فریمان - تربت جام,1405-03-01,0.219415,0.144407,0.88668
قلعه میدان,آبخوان شرقی,1391-12-01,,,
قلعه میدان,آبخوان شرقی,1392-01-01,0.260292,0.201133,0.770325
قلعه میدان,آبخوان شرقی,1392-02-01,0.303143,0.255803,0.769576
قلعه میدان,آبخوان شرقی,1392-03-01,0.258874,0.20889,0.876486
قلعه میدان,آبخوان شرقی,1392-04-01,0.226428,0.193293,0.884808
قلعه میدان,آبخوان شرقی,1392-05-01,0.218073,0.177714,0.826201
قلعه میدان,آبخوان شرقی,1392-06-01,0.211683,0.169941,0.82671
قلعه میدان,آبخوان شرقی,1392-07-01,,,
قلعه میدان,آبخوان شرقی,1392-08-01,0.196389,0.169834,0.788975
قلعه میدان,آبخوان شرقی,1392-09-01,0.197202,0.165966,0.719859
قلعه میدان,آبخوان شرقی,1392-10-01,0.182487,0.154267,0.684892
قلعه میدان,آبخوان شرقی,1392-11-01,0.157919,0.142496,0.539655
قلعه میدان,آبخوان شرقی,1392-12-01,0.14374,0.141594,0.166727
قلعه میدان,آبخوان شرقی,1393-01-01,0.226772,0.177674,0.74761
قلعه میدان,آبخوان شرقی,1393-02-01,0.28864,0.220632,0.862444
قلعه میدان,آبخوان شرقی,1393-03-01,0.237503,0.183377,0.871887
قلعه میدان,آبخوان شرقی,1393-04-01,0.209547,0.169983,0.841946
قلعه میدان,آبخوان شرقی,1393-05-01,0.20309,0.162031,0.860616
قلعه میدان,آبخوان شرقی,1393-06-01,0.191136,0.158104,0.727534
قلعه میدان,آبخوان شرقی,1393-07-01,0.191735,0.150335,0.855153
قلعه میدان,آبخوان شرقی,1393-08-01,0.182358,0.154244,0.833206
قلعه میدان,آبخوان شرقی,1393-09-01,0.167954,0.146397,0.521559
قلعه میدان,آبخوان شرقی,1393-10-01,0.143739,0.130826,0.625632
قلعه میدان,آبخوان شرقی,1393-11-01,,,
قلعه میدان,آبخوان شرقی,1393-12-01,0.196504,0.165956,0.631374
قلعه میدان,آبخوان شرقی,1394-01-01,0.269348,0.224567,0.824382
قلعه میدان,آبخوان شرقی,1394-02-01,0.284235,0.232344,0.806818
قلعه میدان,آبخوان شرقی,1394-03-01,0.255556,0.204998,0.847363
قلعه میدان,آبخوان شرقی,1394-04-01,0.221743,0.18944,0.829478
قلعه میدان,آبخوان شرقی,1394-05-01,0.213077,0.177639,0.862822
قلعه میدان,آبخوان شرقی,1394-06-01,0.210223,0.16981,0.873617
قلعه میدان,آبخوان شرقی,1394-07-01,0.196271,0.162057,0.859694
قلعه میدان,آبخوان شرقی,1394-08-01,0.196058,0.159947,0.793643
قلعه میدان,آبخوان شرقی,1394-09-01,0.197467,0.167826,0.717291
قلعه میدان,آبخوان شرقی,1394-10-01,0.197967,0.166002,0.698795
قلعه میدان,آبخوان شرقی,1394-11-01,0.178972,0.158216,0.674476
قلعه میدان,آبخوان شرقی,1394-12-01,0.222741,0.185461,0.691305
قلعه میدان,آبخوان شرقی,1395-01-01,0.25927,0.212834,0.831484
قلعه میدان,آبخوان شرقی,1395-02-01,0.327684,0.27712,0.895002
قلعه میدان,آبخوان شرقی,1395-03-01,0.269334,0.224632,0.880971
قلعه میدان,آبخوان شرقی,1395-04-01,0.216732,0.185455,0.853455
قلعه میدان,آبخوان شرقی,1395-05-01,0.208897,0.173822,0.868307
قلعه میدان,آبخوان شرقی,1395-06-01,0.204158,0.165968,0.820116
قلعه میدان,آبخوان شرقی,1395-07-01,0.191238,0.158101,0.81649
قلعه میدان,آبخوان شرقی,1395-08-01,0.178529,0.158092,0.730879
قلعه میدان,آبخوان شرقی,1395-09-01,0.173468,0.161106,0.523404
قلعه میدان,آبخوان شرقی,1395-10-01,0.156641,0.143535,0.471509
قلعه میدان,آبخوان شرقی,1395-11-01,,,
قلعه میدان,آبخوان شرقی,1395-12-01,0.169944,0.150328,0.558963
قلعه میدان,آبخوان شرقی,1396-01-01,0.181635,0.158115,0.578266
قلعه میدان,آبخوان شرقی,1396-02-01,0.294188,0.246085,0.834661
قلعه میدان,آبخوان شرقی,1396-03-01,0.258691,0.222602,0.839209
قلعه میدان,آبخوان شرقی,1396-04-01,0.215604,0.1972,0.838673
قلعه میدان,آبخوان شرقی,1396-05-01,0.218024,0.181568,0.834964
قلعه میدان,آبخوان شرقی,1396-06-01,0.206828,0.169873,0.850661
قلعه میدان,آبخوان شرقی,1396-07-01,0.187305,0.158139,0.797905
قلعه میدان,آبخوان شرقی,1396-08-01,0.203097,0.173766,0.748509
قلعه میدان,آبخوان شرقی,1396-09-01,0.176829,0.154169,0.680844
قلعه میدان,آبخوان شرقی,1396-10-01,0.19606,0.16593,0.63163
قلعه میدان,آبخوان شرقی,1396-11-01,0.165798,0.155156,0.351089
قلعه میدان,آبخوان شرقی,1396-12-01,0.167544,0.143538,0.507941
قلعه میدان,آبخوان شرقی,1397-01-01,0.318947,0.264281,0.793267
قلعه میدان,آبخوان شرقی,1397-02-01,0.287005,0.240258,0.860703
قلعه میدان,آبخوان شرقی,1397-03-01,0.241182,0.197135,0.822693
قلعه میدان,آبخوان شرقی,1397-04-01,0.202183,0.169857,0.842686
قلعه میدان,آبخوان شرقی,1397-05-01,0.195563,0.162093,0.824781
قلعه میدان,آبخوان شرقی,1397-06-01,0.187118,0.150328,0.811718
قلعه میدان,آبخوان شرقی,1397-07-01,0.184778,0.158092,0.847317
قلعه میدان,آبخوان شرقی,1397-08-01,0.165565,0.146465,0.794427
قلعه میدان,آبخوان شرقی,1397-09-01,,,
قلعه میدان,آبخوان شرقی,1397-10-01,0.196105,0.158111,0.674044
